seq,tx_ts,rx_ts,latency_ns
628,1763689449177368775,1763689449177286265,-82510
629,1763689449178396907,1763689449178316239,-80668
630,1763689449179457519,1763689449179377288,-80231
631,1763689449180517577,1763689449180434966,-82611
632,1763689449181577449,1763689449181495052,-82397
633,1763689449182638507,1763689449182556433,-82074
634,1763689449183698416,1763689449183617778,-80638
635,1763689449184758010,1763689449184675882,-82128
636,1763689449185817790,1763689449185735560,-82230
637,1763689449186878551,1763689449186796757,-81794
638,1763689449187938368,1763689449187856768,-81600
639,1763689449188998240,1763689449188916632,-81608
640,1763689449190058094,1763689449189975643,-82451
641,1763689449191118836,1763689449191036543,-82293
642,1763689449192178671,1763689449192097296,-81375
643,1763689449193238395,1763689449193156066,-82329
644,1763689449194298045,1763689449194215485,-82560
645,1763689449195358862,1763689449195279571,-79291
646,1763689449196418642,1763689449196338212,-80430
647,1763689449197478347,1763689449197401557,-76790
648,1763689449198539183,1763689449198457420,-81763
649,1763689449199599203,1763689449199517987,-81216
650,1763689449200659075,1763689449200576795,-82280
651,1763689449201718836,1763689449201636251,-82585
652,1763689449202779560,1763689449202698595,-80965
653,1763689449203839470,1763689449203757829,-81641
654,1763689449204899212,1763689449204816303,-82909
655,1763689449205959084,1763689449205876407,-82677
656,1763689449207019901,1763689449206937474,-82427
657,1763689449208079625,1763689449207997912,-81713
658,1763689449209139405,1763689449209056997,-82408
659,1763689449210199073,1763689449210116824,-82249
660,1763689449211259834,1763689449211179613,-80221
661,1763689449212319614,1763689449212237198,-82416
662,1763689449213379394,1763689449213296728,-82666
663,1763689449214439970,1763689449214357666,-82304
664,1763689449215499786,1763689449215418566,-81220
665,1763689449216559584,1763689449216478800,-80784
666,1763689449217619364,1763689449217536885,-82479
667,1763689449218680218,1763689449218597989,-82229
668,1763689449219740090,1763689449219658927,-81163
669,1763689449220799851,1763689449220717697,-82154
670,1763689449221859631,1763689449221777227,-82404
671,1763689449222919966,1763689449222837868,-82098
672,1763689449223979912,1763689449223898584,-81328
673,1763689449225039673,1763689449224957651,-82022
674,1763689449226099397,1763689449226017069,-82328
675,1763689449227160214,1763689449227077803,-82411
676,1763689449228220086,1763689449228138444,-81642
677,1763689449229279922,1763689449229197363,-82559
678,1763689449230339683,1763689449230257875,-81808
679,1763689449231400518,1763689449231319016,-81502
680,1763689449232460353,1763689449232377842,-82511
681,1763689449233520133,1763689449233437576,-82557
682,1763689449234580949,1763689449234498643,-82306
683,1763689449235640785,1763689449235559173,-81612
684,1763689449236700620,1763689449236618443,-82177
685,1763689449237760399,1763689449237677714,-82685
686,1763689449238821142,1763689449238739948,-81194
687,1763689449239881051,1763689449239799848,-81203
688,1763689449240940794,1763689449240858211,-82583
689,1763689449242000462,1763689449241917889,-82573
690,1763689449243061020,1763689449242978882,-82138
691,1763689449244120762,1763689449244040227,-80535
692,1763689449245180542,1763689449245096924,-83618
693,1763689449246240192,1763689449246155620,-84572
694,1763689449247300768,1763689449247222224,-78544
695,1763689449248360511,1763689449248278477,-82034
696,1763689449249420179,1763689449249338136,-82043
697,1763689449250481088,1763689449250398666,-82422
698,1763689449251540979,1763689449251459548,-81431
699,1763689449252600648,1763689449252518930,-81718
700,1763689449253660353,1763689449253578330,-82023
701,1763689449254721133,1763689449254638934,-82199
702,1763689449255780931,1763689449255700094,-80837
703,1763689449256840618,1763689449256758235,-82383
704,1763689449257900287,1763689449257820524,-79763
705,1763689449258960992,1763689449258878869,-82123
706,1763689449260020772,1763689449259939399,-81373
707,1763689449261080477,1763689449260997595,-82882
708,1763689449262140183,1763689449262057644,-82539
709,1763689449263200962,1763689449263118563,-82399
710,1763689449264260779,1763689449264179241,-81538
711,1763689449265320466,1763689449265237882,-82584
712,1763689449266381301,1763689449266299856,-81445
713,1763689449267441100,1763689449267359794,-81306
714,1763689449268500713,1763689449268418416,-82297
715,1763689449269560474,1763689449269478020,-82454
716,1763689449270621272,1763689449270538995,-82277
717,1763689449271681144,1763689449271600969,-80175
718,1763689449272740905,1763689449272658777,-82128
719,1763689449273800222,1763689449273717844,-82378
720,1763689449274860946,1763689449274780559,-80387
721,1763689449275920837,1763689449275839348,-81489
722,1763689449276980635,1763689449276898212,-82423
723,1763689449278040396,1763689449277958168,-82228
724,1763689449279101176,1763689449279018957,-82219
725,1763689449280161122,1763689449280081931,-79191
726,1763689449281220772,1763689449281139035,-81737
727,1763689449282280496,1763689449282198195,-82301
728,1763689449283341220,1763689449283260188,-81032
729,1763689449284401111,1763689449284319051,-82060
730,1763689449285460872,1763689449285379100,-81772
731,1763689449286521577,1763689449286439167,-82410
732,1763689449287581339,1763689449287499789,-81550
733,1763689449288640989,1763689449288558356,-82633
734,1763689449289700620,1763689449289618182,-82438
735,1763689449290761344,1763689449290679083,-82261
736,1763689449291821198,1763689449291740187,-81011
737,1763689449292880959,1763689449292798457,-82502
738,1763689449293940702,1763689449293859228,-81474
739,1763689449295001500,1763689449294919647,-81853
740,1763689449296061335,1763689449295979788,-81547
741,1763689449297121022,1763689449297038374,-82648
742,1763689449298180690,1763689449298098459,-82231
743,1763689449299241452,1763689449299159952,-81500
744,1763689449300301250,1763689449300219834,-81416
745,1763689449301360863,1763689449301278253,-82610
746,1763689449302421587,1763689449302339098,-82489
747,1763689449303481403,1763689449303399924,-81479
748,1763689449304541202,1763689449304458639,-82563
749,1763689449305600833,1763689449305518299,-82534
750,1763689449306661613,1763689449306579162,-82451
751,1763689449307721448,1763689449307641136,-80312
752,1763689449308781153,1763689449308698685,-82468
753,1763689449309840970,1763689449309758567,-82403
754,1763689449310901731,1763689449310819467,-82264
755,1763689449311961511,1763689449311879978,-81533
756,1763689449313021346,1763689449312940749,-80597
757,1763689449314080978,1763689449313998501,-82477
758,1763689449315141683,1763689449315059328,-82355
759,1763689449316201500,1763689449316120487,-81013
760,1763689449317261094,1763689449317178480,-82614
761,1763689449318320707,1763689449318238566,-82141
762,1763689449319381487,1763689449319300355,-81132
763,1763689449320441359,1763689449320358885,-82474
764,1763689449321501009,1763689449321419193,-81816
765,1763689449322561604,1763689449322479204,-82400
766,1763689449323621439,1763689449323540252,-81187
767,1763689449324680589,1763689449324598208,-82381
768,1763689449325740368,1763689449325657701,-82667
769,1763689449326801055,1763689449326719454,-81601
770,1763689449327860872,1763689449327779539,-81333
771,1763689449328920689,1763689449328838347,-82342
772,1763689449329980450,1763689449329898192,-82258
773,1763689449331041192,1763689449330959240,-81952
774,1763689449332101065,1763689449332022381,-78684
775,1763689449333160789,1763689449333078448,-82341
776,1763689449334220513,1763689449334137997,-82516
777,1763689449335281348,1763689449335200823,-80525
778,1763689449336339850,1763689449336257371,-82479
779,1763689449337398296,1763689449337317383,-80913
780,1763689449338458298,1763689449338376709,-81589
781,1763689449339518337,1763689449339436850,-81487
782,1763689449340578098,1763689449340496343,-81755
783,1763689449341637841,1763689449341555188,-82653
784,1763689449342698639,1763689449342616570,-82069
785,1763689449343758437,1763689449343676840,-81597
786,1763689449344818291,1763689449344735796,-82495
787,1763689449345878015,1763689449345795326,-82689
788,1763689449346938702,1763689449346856264,-82438
789,1763689449347998611,1763689449347917108,-81503
790,1763689449349058261,1763689449348977620,-80641
791,1763689449350117893,1763689449350035594,-82299
792,1763689449351178709,1763689449351096495,-82214
793,1763689449352238656,1763689449352157117,-81539
794,1763689449353298398,1763689449353216092,-82306
795,1763689449354358085,1763689449354276473,-81612
796,1763689449355418957,1763689449355337559,-81398
797,1763689449356478756,1763689449356396330,-82426
798,1763689449357538535,1763689449357456823,-81712
799,1763689449358599278,1763689449358517130,-82148
800,1763689449359659169,1763689449359577660,-81509
801,1763689449360718967,1763689449360636375,-82592
802,1763689449361778617,1763689449361695905,-82712
803,1763689449362839211,1763689449362758658,-80553
804,1763689449363899102,1763689449363817595,-81507
805,1763689449364958900,1763689449364877403,-81497
806,1763689449366018569,1763689449365936507,-82062
807,1763689449367079385,1763689449366997259,-82126
808,1763689449368139220,1763689449368058511,-80709
809,1763689449369198870,1763689449369116523,-82347
810,1763689449370258576,1763689449370176071,-82505
811,1763689449371319393,1763689449371239508,-79885
812,1763689449372379376,1763689449372297131,-82245
813,1763689449373439230,1763689449373356791,-82439
814,1763689449374500139,1763689449374417987,-82152
815,1763689449375559456,1763689449375477888,-81568
816,1763689449376619180,1763689449376543084,-76096
817,1763689449377678885,1763689449377596244,-82641
818,1763689449378739535,1763689449378657292,-82243
819,1763689449379799333,1763689449379718026,-81307
820,1763689449380858965,1763689449380776593,-82372
821,1763689449381918559,1763689449381837142,-81417
822,1763689449382979320,1763689449382897523,-81797
823,1763689449384039156,1763689449383957776,-81380
824,1763689449385098787,1763689449385016065,-82722
825,1763689449386158456,1763689449386075798,-82658
826,1763689449387219198,1763689449387136958,-82240
827,1763689449388278885,1763689449388197395,-81490
828,1763689449389338517,1763689449389255925,-82592
829,1763689449390399222,1763689449390317474,-81748
830,1763689449391458928,1763689449391378356,-80572
831,1763689449392518615,1763689449392436089,-82526
832,1763689449393578283,1763689449393495897,-82386
833,1763689449394638933,1763689449394556575,-82358
834,1763689449395698732,1763689449395618216,-80516
835,1763689449396758437,1763689449396676209,-82228
836,1763689449397818143,1763689449397735424,-82719
837,1763689449398878904,1763689449398796380,-82524
838,1763689449399938684,1763689449399859466,-79218
839,1763689449400998259,1763689449400915903,-82356
840,1763689449402057872,1763689449401975618,-82254
841,1763689449403118541,1763689449403036463,-82078
842,1763689449404178339,1763689449404097400,-80939
843,1763689449405238008,1763689449405155801,-82207
844,1763689449406297787,1763689449406215479,-82308
845,1763689449407358548,1763689449407277157,-81391
846,1763689449408418328,1763689449408336243,-82085
847,1763689449409478089,1763689449409396847,-81242
848,1763689449410538832,1763689449410456580,-82252
849,1763689449411598593,1763689449411517258,-81335
850,1763689449412658280,1763689449412575529,-82751
851,1763689449413718022,1763689449413635467,-82555
852,1763689449414778950,1763689449414696534,-82416
853,1763689449415838748,1763689449415757545,-81203
854,1763689449416898435,1763689449416818612,-79823
855,1763689449417958141,1763689449417876531,-81610
856,1763689449419018810,1763689449418936579,-82231
857,1763689449420078626,1763689449419996961,-81665
858,1763689449421138350,1763689449421056047,-82303
859,1763689449422197926,1763689449422115003,-82923
860,1763689449423258650,1763689449423178403,-80247
861,1763689449424318504,1763689449424235933,-82571
862,1763689449425378210,1763689449425295537,-82673
863,1763689449426438545,1763689449426356141,-82404
864,1763689449427498343,1763689449427416819,-81524
865,1763689449428558085,1763689449428475423,-82662
866,1763689449429617847,1763689449429535490,-82357
867,1763689449430678534,1763689449430596298,-82236
868,1763689449431738332,1763689449431658994,-79338
869,1763689449432798111,1763689449432716154,-81957
870,1763689449433857724,1763689449433776647,-81077
871,1763689449434918486,1763689449434836084,-82402
872,1763689449435978302,1763689449435896855,-81447
873,1763689449437038063,1763689449436956330,-81733
874,1763689449438097880,1763689449438015082,-82798
875,1763689449439158567,1763689449439076389,-82178
876,1763689449440218421,1763689449440137049,-81372
877,1763689449441278219,1763689449441195709,-82510
878,1763689449442337943,1763689449442255924,-82019
879,1763689449443398463,1763689449443317065,-81398
880,1763689449444458317,1763689449444375539,-82778
881,1763689449445518115,1763689449445435829,-82286
882,1763689449446578932,1763689449446496784,-82148
883,1763689449447638823,1763689449447557426,-81397
